PlayerId,MLBAMID,Name,Team,Name,Team,Throws,Age,G,IP,AVG,wOBA,WHIP,BABIP,ERA,xERA,FIP,xFIP,SIERA,HLD,SV,pLI,gmLI,Clutch,K/9,BB/9,K%,BB%,K-BB%,Soft%,Med%,HardHit%,Barrel%,CSW%,Stuff+,Location+,Pitching+,Fantasy,WAR,$,NameASCII,PlayerId,MLBAMID
12784,572143,Burch Smith,- - -,Burch Smith,- - -,R,34,50,56.1,0.281938326,,1.349112685,0.3314285714,4.952663672,4.46,3.663521294,4.023531062,3.787909164,4,0,0.4793552059,0.5983839929,-0.5085017831,7.349113836,1.917160131,0.19087137,0.04979253,0.14107884,0.14364641,0.50276243,0.44751381,0.09392265,0.23995536,104.258125,96.93312855,101.434917,,0.3394497484,,Burch Smith,12784,572143
27867,671922,Cade Smith,CLE,Cade Smith,CLE,R,25,74,75.1,0.1895910781,,0.9026550196,0.303030303,1.911504747,2.55,1.400992755,2.412610128,2.158721239,26,1,1.152153254,1.191716194,0.3141799286,12.30531181,2.030973794,0.35640138,0.05882353,0.29757786,0.12048193,0.60843373,0.42771084,0.08433735,0.32246998,104.0435052,105.8663746,108.1405842,,2.689693451,,Cade Smith,27867,671922
19349,657571,Caleb Ferguson,- - -,Caleb Ferguson,- - -,L,27,62,54.1,0.2545454545,,1.490798,0.3401360544,4.638038221,4.11,3.737032099,3.553726122,3.434284541,11,1,0.9571172966,1.018464542,-0.6722156863,11.09816289,4.141105554,0.26907631,0.10040161,0.1686747,0.18300654,0.53594771,0.37254902,0.06535948,0.28813559,101.5076071,100.0494185,98.97924317,,0.2862907182,,Caleb Ferguson,19349,657571
10078,573204,Caleb Thielbar,MIN,Caleb Thielbar,MIN,L,37,59,47.1,0.2604166667,,1.563380828,0.3308270677,5.323945521,4.17,4.096057568,4.205081458,3.948857794,9,3,0.8732740283,0.9147220254,-0.3501673514,10.07746831,4.563381875,0.24537037,0.11111111,0.13425926,0.17985612,0.56834532,0.3381295,0.10071942,0.29312289,112.1395017,106.1393884,113.7974632,,0.1866970956,,Caleb Thielbar,10078,573204
20116,676534,Calvin Faucher,MIA,Calvin Faucher,MIA,R,28,53,53.2,0.2390243902,,1.397515694,0.3450704225,3.186335781,3.72,2.495672245,3.763505531,3.607554573,11,6,1.431102872,1.561033964,-0.05863608315,10.56521864,4.360248964,0.26808511,0.1106383,0.15744681,0.14788732,0.5915493,0.3943662,0.07746479,0.26592518,100.3476336,94.10016794,93.25247328,,1.333586097,,Calvin Faucher,20116,676534
16061,592155,Cam Booser,BOS,Cam Booser,BOS,L,32,43,42.2,0.245508982,,1.335937699,0.3025210084,3.375000503,3.59,3.799292373,4.402116784,3.924118402,5,1,0.7628302574,0.9947162867,-0.6453576289,9.070313852,3.375000503,0.23497268,0.08743169,0.14754098,0.13709677,0.54032258,0.36290323,0.08064516,0.28345324,111.6648266,94.43855491,104.1228035,,0.2885628343,,Cam Booser,16061,592155
21992,666808,Camilo Doval,SFG,Camilo Doval,SFG,R,26,62,59,0.2347826087,,1.57627139,0.3333333333,4.881356563,3.44,3.70885273,3.63224825,3.729722235,5,23,1.930441499,1.393483877,0.9234780363,11.89830662,5.949153312,0.28782288,0.14391144,0.14391144,0.17763158,0.51315789,0.42763158,0.08552632,0.31668153,111.3982031,91.75944295,108.2852471,,0.09619919211,,Camilo Doval,21992,666808
14542,608032,Carlos Estévez,- - -,Carlos Estévez,- - -,R,31,54,55,0.1909547739,,0.9090909406,0.2291666667,2.45454554,3.19,3.239207054,4.091727484,3.565859603,0,26,1.761478063,1.634781471,0.09654965262,8.181818466,1.963636432,0.23584906,0.05660377,0.17924528,0.1409396,0.52348993,0.42281879,0.10067114,0.2862363,102.1602159,103.4463672,104.3625784,,1.15628089,,Carlos Estevez,14542,608032
22713,672578,Carlos Hernández,KCR,Carlos Hernández,KCR,R,27,27,30,0.2142857143,,1.333333588,0.2738095238,3.300000629,3.86,3.499813175,5.435293381,4.763904731,1,0,0.5025395751,0.4578000009,-0.287201313,8.100001545,4.800000916,0.20930233,0.12403101,0.08527132,0.15294118,0.51764706,0.38823529,0.09411765,0.25357143,106.4140357,97.51675,103.3427857,,0.2140592337,,Carlos Hernandez,22713,672578
27572,669387,Carmen Mlodzinski,PIT,Carmen Mlodzinski,PIT,R,25,36,44.1,0.2195121951,,1.218045148,0.2773109244,3.654135443,,3.437156478,4.023991716,3.871203149,5,0,0.9802303314,1.054127812,-0.7194798061,8.526316034,3.654135443,0.2295082,0.09836066,0.13114754,0.12295082,0.57377049,0.39344262,0.03278689,0.26385224,105.9037302,99.08579365,104.1478307,,0.4350937009,,Carmen Mlodzinski,27572,669387
18311,608334,Carson Fulmer,LAA,Carson Fulmer,LAA,R,30,29,48.2,0.25,,1.479452248,0.3021582734,3.883562151,,4.4199046,4.668790154,4.468924427,0,0,0.5638026595,0.5113448501,-0.6090425201,8.136987364,4.623288275,0.2037037,0.11574074,0.08796296,0.1048951,0.55244755,0.40277778,0.09027778,0.26586826,89.9709047,89.86747889,86.63324487,,-0.05159307271,,Carson Fulmer,18311,608334
27685,686730,Carson Spiers,CIN,Carson Spiers,CIN,R,26,12,39,0.3086419753,,1.589743745,0.368,3.923077307,,4.038274735,4.953569378,4.310260553,0,0,0.5595414639,0.7531999946,0.2106547176,7.61538536,2.76923104,0.18539326,0.06741573,0.11797753,0.23255814,0.47286822,0.33333333,0.08527132,0.2797619,101.3640719,97.30212575,95.4010479,,0.3305130601,,Carson Spiers,27685,686730
15552,643338,Chad Green,TOR,Chad Green,TOR,R,33,53,53.1,0.2113402062,,1.031250098,0.2357142857,3.206250306,3.8,4.291479886,4.439391563,3.822909077,7,17,1.656783581,1.539305687,-0.8715716133,7.76250074,2.362500225,0.21904762,0.06666667,0.15238095,0.11486486,0.51351351,0.45945946,0.08783784,0.24880952,103.6812157,102.8008343,104.5082956,,0.02776043862,,Chad Green,15552,643338
14975,641771,Chad Kuhl,CHW,Chad Kuhl,CHW,R,31,30,50.1,0.275,,1.549669031,0.3472222222,5.364238953,,4.159857362,4.31038195,3.999089322,1,1,0.6865403652,0.7698400021,-1.068823576,9.11920622,4.112583197,0.22270742,0.10043668,0.12227074,0.16891892,0.56756757,0.36241611,0.06040268,0.25456498,97.85456311,85.31313916,86.39568501,,0.2127775401,,Chad Kuhl,14975,641771
6895,502624,Chase Anderson,- - -,Chase Anderson,- - -,R,36,28,56.2,0.2342342342,,1.235294152,0.2470588235,4.764706016,,5.090009244,5.25068172,4.599483847,0,3,0.230327559,0.5283356905,-3.993231505,6.670588422,2.85882361,0.17283951,0.07407407,0.09876543,0.19444444,0.52222222,0.32777778,0.07777778,0.26141079,92.705229,104.4965211,99.09148364,,-0.196625106,,Chase Anderson,6895,502624
12763,606965,Chris Devenski,TBR,Chris Devenski,TBR,R,33,19,26.2,0.2592592593,,1.57500015,0.2533333333,6.750000644,5.9,7.328980175,5.719795468,5.004122258,0,0,0.4898837209,0.6115894914,-2.194388028,8.100000772,4.725000451,0.19672131,0.1147541,0.08196721,0.20238095,0.42857143,0.44047619,0.11904762,0.28651685,100.6728705,93.82,94.66795497,,-0.6685813069,,Chris Devenski,12763,606965
13896,623167,Chris Flexen,CHW,Chris Flexen,CHW,R,29,3,12.2,0.2340425532,,1.105263213,0.2631578947,2.842105406,,3.640164013,4.523753623,4.331123484,0,0,0.75337255,0.3324666619,-0.4226564992,5.684210812,2.131579054,0.16,0.06,0.1,0.05128205,0.61538462,0.33333333,0.07692308,0.23756906,84.76054945,101.4103297,85.85736264,,0.08365029097,,Chris Flexen,13896,623167
11847,455119,Chris Martin,BOS,Chris Martin,BOS,R,38,45,44.1,0.2701149425,,1.127819581,0.3529411765,3.451127919,3.41,2.783021121,2.612862908,2.434122666,15,2,1.461892724,1.375751138,0.5955543147,10.15037623,0.6090225739,0.27777778,0.01666667,0.26111111,0.15447154,0.5203252,0.34677419,0.04032258,0.28115502,104.2958779,110.0375267,109.0641832,,0.9010557532,,Chris Martin,11847,455119
31261,688297,Chris Roycroft,STL,Chris Roycroft,STL,R,27,27,34.1,0.2313432836,,1.398058615,0.2929292929,4.194175845,3.44,3.836382865,4.224117486,4.032157809,1,0,0.7595726848,0.7727333307,-1.245018759,8.65048768,4.456311835,0.21290323,0.10967742,0.10322581,0.22772277,0.52475248,0.33663366,0.01980198,0.28020134,109.0452925,104.3640111,110.1881894,,0.1288387179,,Chris Roycroft,31261,688297
13761,608717,Chris Stratton,KCR,Chris Stratton,KCR,R,33,57,58.1,0.2398190045,,1.474285939,0.2790697674,5.554286562,4.97,4.623622858,5.168226449,5.019127279,5,4,0.8762859106,0.9007017612,-0.791281765,6.788572464,5.091429348,0.17120623,0.12840467,0.04280156,0.1920904,0.51977401,0.37853107,0.08474576,0.25427136,90.03689829,95.77436052,89.0183283,,-0.1877760291,,Chris Stratton,13761,608717
19614,672335,Cionel Pérez,BAL,Cionel Pérez,BAL,L,28,62,53.2,0.2292682927,,1.397515793,0.2955974843,4.527951169,3.59,3.296914586,4.592922037,4.374425398,22,2,1.169611335,1.251909733,0.5338857335,7.714287177,4.695653064,0.19327731,0.11764706,0.07563025,0.20754717,0.46540881,0.33962264,0.05031447,0.25086705,102.5490909,102.1676457,104.9079021,,0.6914883256,,Cionel Perez,19614,672335
13649,605280,Clay Holmes,NYY,Clay Holmes,NYY,R,31,67,63,0.243902439,,1.301587538,0.3218390805,3.142857714,3.29,3.023622609,3.014230319,2.873685003,2,30,2.228993893,1.899134278,-0.6609925587,9.714287479,3.142857714,0.25092251,0.08118081,0.1697417,0.18539326,0.52247191,0.36516854,0.05617978,0.3235023,125.7785014,101.7853839,121.9001665,,1.195148349,,Clay Holmes,13649,605280
23265,675989,Cody Bolton,SEA,Cody Bolton,SEA,R,26,17,18.2,0.2432432432,,1.446428768,0.2777777778,4.339286305,3.91,4.880765726,4.573489877,4.385269935,0,0,0.2944305837,0.4285999835,-0.1591967573,8.196429688,4.339286305,0.20481928,0.10843373,0.09638554,0.31578947,0.42105263,0.35087719,0.07017544,0.2971246,106.8973718,98.51141026,104.7453846,,-0.05564186722,,Cody Bolton,23265,675989
19244,608344,Cole Irvin,- - -,Cole Irvin,- - -,L,30,13,27,0.3220338983,,1.703703884,0.3296703297,8.333334216,,6.722035711,5.670199314,4.74846706,1,1,0.5362201504,0.6889538352,-0.754716265,6.333334004,2.666666949,0.1484375,0.0625,0.0859375,0.15151515,0.57575758,0.36363636,0.12121212,0.27314815,93.2461077,96.6889504,90.54006676,,-0.6072221696,,Cole Irvin,19244,608344
21461,663485,Cole Sands,MIN,Cole Sands,MIN,R,26,62,71.1,0.2153284672,,0.9953272802,0.2896174863,3.280374417,3.24,2.633769403,3.257218312,2.675703915,5,4,0.8879164457,1.073241949,-0.8287768407,10.72430098,1.514018961,0.29109589,0.04109589,0.25,0.18518519,0.48148148,0.36507937,0.06349206,0.28509532,98.58461005,108.4282842,105.9809359,,1.511234879,,Cole Sands,21461,663485
15256,642121,Cole Sulser,- - -,Cole Sulser,- - -,R,34,8,13.1,0.170212766,,1.125000107,0.21875,3.375000322,,3.616479821,4.455889989,4.072222905,1,0,0.6804642677,0.6922249794,-0.1489015543,9.450000901,4.725000451,0.25925926,0.12962963,0.12962963,0.06060606,0.60606061,0.42424242,0.03030303,0.29515419,91.69119143,105.0531952,99.59380657,,0.1012510406,,Cole Sulser,15256,642121
22113,668390,Cole Winn,TEX,Cole Winn,TEX,R,24,13,17.1,0.2571428571,,1.269231002,0.2962962963,7.788462967,5.28,4.262633825,4.507258954,3.979512354,0,0,0.3468849957,0.548646152,-1.828451011,7.269232102,2.076923458,0.18181818,0.05194805,0.12987013,0.125,0.46428571,0.41071429,0.10714286,0.28321678,101.308042,96.91090909,97.19055944,,0.004832489416,,Cole Winn,22113,668390
22361,670059,Colin Holderman,PIT,Colin Holderman,PIT,R,28,55,51.1,0.2176165803,,1.305195032,0.2748091603,3.155844703,4.17,4.257389058,4.416826992,3.904948391,21,0,1.68278563,1.543349028,0.2197162133,9.818183521,4.383117643,0.25112108,0.11210762,0.13901345,0.19708029,0.47445255,0.37956204,0.10948905,0.2816092,112.5676532,90.69593064,103.046474,,0.1543307453,,Colin Holderman,22361,670059
19403,621363,Colin Poche,TBR,Colin Poche,TBR,L,30,43,37.1,0.2142857143,,1.151785871,0.23,3.857143383,3.86,4.880765726,4.58977762,4.118668853,20,2,1.381048083,1.327241898,-0.3210972338,7.955358227,3.133928998,0.21568627,0.08496732,0.13071895,0.12149533,0.55140187,0.42056075,0.08411215,0.23572744,94.30924214,100.458854,98.67160813,,-0.3196514547,,Colin Poche,19403,621363
12317,607067,Colin Rea,MIL,Colin Rea,MIL,R,33,5,19.1,0.2297297297,,1.189655251,0.2833333333,1.862069088,,2.804410789,4.603179528,4.307026601,1,1,0.824985683,0.9815999866,0.1602876422,6.517241808,2.793103632,0.17283951,0.07407407,0.09876543,0.11666667,0.63333333,0.41666667,0.06666667,0.28621908,99.10946996,97.51992933,94.93399293,,0.3025193214,,Colin Rea,12317,607067
23307,676092,Collin Snider,SEA,Collin Snider,SEA,R,28,42,41.2,0.2307692308,,1.176000179,0.2980769231,1.944000297,3.94,3.406479815,3.515737112,3.223583639,9,0,1.442156792,1.198247671,-0.4870628264,10.15200155,2.808000428,0.27810651,0.07692308,0.20118343,0.25688073,0.44036697,0.36697248,0.10091743,0.30029586,113.7439704,106.0939556,112.9720889,,0.4741402566,,Collin Snider,23307,676092
12997,605155,Colten Brewer,CHC,Colten Brewer,CHC,R,31,16,20.2,0.2823529412,,1.59677439,0.3709677419,5.661291019,4.37,3.118092676,4.244941286,3.862956234,1,1,0.7450037599,0.8005749583,-0.1644453536,9.58064634,3.919355321,0.23157895,0.09473684,0.13684211,0.23809524,0.52380952,0.3015873,0.07936508,0.28826531,98.48892308,96.57420513,94.99887179,,0.2863508165,,Colten Brewer,12997,605155
24975,681867,Cooper Criswell,BOS,Cooper Criswell,BOS,R,27,8,14.1,0.34375,,2.023255993,0.3793103448,7.534884389,,3.794386811,5.904166169,5.698665605,0,0,0.8961135149,0.8036999702,-0.5792456403,3.767442195,4.395349227,0.08450704,0.09859155,-0.01408451,0.10344828,0.51724138,0.4137931,0.01724138,0.21402214,104.6997048,93.47749077,97.55107011,,0.08613307029,,Cooper Criswell,24975,681867
6655,518886,Craig Kimbrel,BAL,Craig Kimbrel,BAL,R,36,57,52.1,0.2040816327,,1.35668803,0.2844827586,5.331210709,4.31,4.17921873,4.00052675,3.519511908,4,23,1.620000839,1.486905217,-0.9666743389,12.55414135,5.331210709,0.31465517,0.13362069,0.18103448,0.17073171,0.50406504,0.43089431,0.10569106,0.29606625,106.4056133,97.90981289,104.9814969,,0.1428905874,,Craig Kimbrel,6655,518886
19409,641540,Dane Dunning,TEX,Dane Dunning,TEX,R,29,11,23.1,0.3431372549,,1.842857243,0.3604651163,6.171428908,,5.652194199,5.497234291,5.084814859,0,0,0.4692102671,0.7655272484,-0.05346829353,4.628571681,3.085714454,0.10714286,0.07142857,0.03571429,0.13333333,0.52222222,0.45555556,0.08888889,0.23787529,93.73976852,93.12046296,84.73958333,,-0.2484679222,,Dane Dunning,19409,641540
7146,543339,Daniel Hudson,LAD,Daniel Hudson,LAD,R,37,65,63,0.1974248927,,1.031746094,0.225,3.000000182,3.8,4.182352856,4.062871593,3.511379763,17,10,1.34907198,1.292824626,-0.4828704019,9.000000545,2.714285879,0.24901186,0.07509881,0.17391304,0.12352941,0.56470588,0.49411765,0.12352941,0.27727728,101.0119099,104.6688829,103.2657117,,0.2118583769,,Daniel Hudson,7146,543339
21537,663738,Daniel Lynch IV,KCR,Daniel Lynch IV,KCR,L,27,13,29.1,0.16,,0.8181819068,0.1857142857,1.84090929,,3.575570732,3.534668801,3.297509233,0,1,0.5921751857,0.7189076543,0.1744172277,8.284091807,2.454545721,0.24770642,0.0733945,0.17431193,0.1369863,0.56164384,0.47945205,0.06849315,0.34693878,93.0659335,100.9217903,96.25375959,,0.1873044372,,Daniel Lynch IV,21537,663738
27914,694037,Daniel Palencia,CHC,Daniel Palencia,CHC,R,24,10,14.2,0.25,,1.77272735,0.35,6.136363902,4.68,3.643752526,4.880850367,4.885181513,0,1,0.5491571426,0.5166599751,-0.7164415375,9.818182244,7.363636683,0.23188406,0.17391304,0.05797101,0.15,0.475,0.45,0.05,0.27272727,108.6825856,77.2608365,89.85429658,,0.07664316893,,Daniel Palencia,27914,694037
13293,543056,Danny Coulombe,BAL,Danny Coulombe,BAL,L,34,33,29.2,0.1470588235,,0.6741575345,0.1791044776,2.123596234,2.91,2.829401011,2.941858422,2.568775373,13,1,1.078282595,1.283175707,0.6696398131,9.707868497,1.516854453,0.29906542,0.04672897,0.25233645,0.18571429,0.38571429,0.45714286,0.05714286,0.29399142,105.6805128,99.53568376,106.0909829,,0.5220526457,,Danny Coulombe,13293,543056
18439,664849,Danny Young,NYM,Danny Young,NYM,L,30,42,37.2,0.2071428571,,1.247787948,0.2921348315,4.539824235,4.87,3.644356014,3.411794043,3.217497578,7,0,0.5001344681,0.6490285993,0.5644743487,11.46902965,4.300886117,0.29090909,0.10909091,0.18181818,0.18478261,0.56521739,0.39130435,0.06521739,0.33142037,111.4695815,89.29122655,96.36741703,,0.1556348801,,Danny Young,18439,664849
21170,666204,Dany Jiménez,OAK,Dany Jiménez,OAK,R,30,25,25.2,0.2164948454,,1.558441829,0.2272727273,4.90909176,5.28,6.595051801,5.97137681,5.254239787,5,1,1.063433647,1.140400052,0.4326439975,8.766235286,6.662338818,0.21367521,0.16239316,0.05128205,0.20833333,0.54166667,0.31944444,0.18055556,0.30222222,94.51482143,88.3940625,86.80263393,,-0.6875434518,,Dany Jimenez,21170,666204
20038,670766,Darren McCaughan,- - -,Darren McCaughan,- - -,R,28,7,20.2,0.3023255814,,1.741935537,0.3043478261,6.532258265,,6.892286345,6.307784434,5.540832378,0,2,0.3591669862,0.538057157,0.3416493896,5.225806612,4.354838844,0.12244898,0.10204082,0.02040816,0.17567568,0.54054054,0.33783784,0.06756757,0.23229462,87.65898017,89.12736544,77.30249292,,-0.4090213627,,Darren McCaughan,20038,670766
19345,641726,Daulton Jefferies,- - -,Daulton Jefferies,- - -,R,28,5,12.2,0.2884615385,,1.500000075,0.3333333333,7.815789866,,4.666479854,5.001229985,4.215428985,0,0,0.4151448235,0.2888800025,-0.6665537947,7.815789866,2.842105406,0.19298246,0.07017544,0.12280702,0.17073171,0.51219512,0.34146341,0.07317073,0.28761062,95.02787611,102.5884071,96.98106195,,-0.03759747371,,Daulton Jefferies,19345,641726
19569,670280,David Bednar,PIT,David Bednar,PIT,R,29,62,57.2,0.2337662338,,1.421965475,0.2743902439,5.774567111,4.37,4.796537761,4.865219951,4.229277401,3,23,1.824120522,1.377370954,-0.7975472826,9.052024119,4.369942678,0.22137405,0.10687023,0.11450382,0.1744186,0.51744186,0.39306358,0.09248555,0.27680312,109.035098,96.09992157,104.433,,-0.1631680876,,David Bednar,19569,670280
8241,502085,David Robertson,TEX,David Robertson,TEX,R,39,68,72,0.2007575758,,1.111111229,0.3,3.000000318,3.19,2.652590835,2.883819386,2.691724202,34,2,1.866430521,1.769926429,-0.1006685754,12.37500131,3.375000358,0.33445946,0.09121622,0.24324324,0.17682927,0.48170732,0.37575758,0.05454545,0.3209571,111.7904959,97.0032562,109.187157,,1.873952389,,David Robertson,8241,502085
20271,678226,Daysbel Hernández,ATL,Daysbel Hernández,ATL,R,27,16,18,0.1587301587,,1.111111347,0.2702702703,2.50000053,2.49,2.110923999,3.454931756,3.152952241,1,0,0.978828609,1.06031251,0.4556547351,13.00000276,5.00000106,0.35135135,0.13513514,0.21621622,0.18918919,0.59459459,0.27027027,0.02702703,0.2969697,111.8893656,93.19021148,102.5538369,,0.4994521141,,Daysbel Hernandez,20271,678226
25645,686539,Declan Cronin,MIA,Declan Cronin,MIA,R,26,56,70.1,0.2717391304,,1.421801205,0.3645320197,4.350711687,3.62,2.583541284,3.430599307,3.276340069,8,0,0.9014334083,1.038110733,0.599287541,9.213271808,3.199052711,0.23529412,0.08169935,0.15359477,0.1372549,0.52941176,0.41666667,0.04901961,0.28441203,92.68567246,99.96305581,93.82477585,,1.310903192,,Declan Cronin,25645,686539
23055,673380,Dedniel Núñez,NYM,Dedniel Núñez,NYM,R,28,25,35,0.188976378,,0.9142859136,0.2763157895,2.314286219,2.39,2.22362243,2.318943461,2.12516541,9,1,0.9763160944,1.145599961,0.2391184548,12.34285983,2.057143306,0.35555556,0.05925926,0.2962963,0.16455696,0.53164557,0.37974684,0.10126582,0.3256705,110.642089,104.3413153,114.1666151,,0.9344992638,,Dedniel Nunez,23055,673380
20276,665620,Deivi García,CHW,Deivi García,CHW,R,25,14,14,0.2807017544,,1.928571954,0.35,7.071430498,4.65,5.237908914,5.432777519,5.030799791,0,1,1.024459481,1.059971452,-0.1970413371,9.64285977,7.071430498,0.22058824,0.16176471,0.05882353,0.11904762,0.5952381,0.35714286,0.07142857,0.26501767,99.00723404,78.51113475,80.90794326,,-0.1098565981,,Deivi Garcia,20276,665620
17878,642701,Dennis Santana,- - -,Dennis Santana,- - -,R,28,62,71.2,0.2175572519,,1.088372305,0.2804232804,3.893024016,3.17,3.012991376,3.95413571,3.560923232,12,3,0.7714786665,1.018912909,0.9645614602,8.66511797,2.637209817,0.24041812,0.07317073,0.16724739,0.17098446,0.54404145,0.32124352,0.04663212,0.29395852,104.5002494,92.70044776,97.39099876,,1.170553237,,Dennis Santana,17878,642701
13133,571882,Derek Law,WSN,Derek Law,WSN,R,33,75,90,0.2411764706,,1.177777977,0.2918287938,2.600000441,3.7,3.32203536,3.537331104,3.578109825,17,1,1.039652586,1.093592048,-0.3830155248,7.600001289,2.400000407,0.20821918,0.06575342,0.14246575,0.13257576,0.62121212,0.35227273,0.03787879,0.28081692,95.19153338,106.7487161,102.351372,,1.125105262,,Derek Law,13133,571882
15816,642207,Devin Williams,MIL,Devin Williams,MIL,R,29,22,21.2,0.1333333333,,0.9692307977,0.25,1.246153883,2.11,2.058787438,2.435777496,2.305961528,0,14,2.725877762,2.061163664,0.01565368126,15.78461585,4.569230903,0.43181818,0.125,0.30681818,0.18918919,0.59459459,0.32432432,0.05405405,0.32225064,114.8011765,89.79329923,105.4080818,,0.8392943144,,Devin Williams,15816,642207
17496,650895,Diego Castillo,MIN,Diego Castillo,MIN,R,30,7,10,0.2285714286,,1.600000153,0.275862069,2.700000257,3.97,4.366479893,6.180890153,6.351319673,0,0,0.09910434484,0.1979714334,0.04425864144,5.400000515,7.200000687,0.13953488,0.18604651,-0.04651163,0.13793103,0.51724138,0.37931034,0,0.22033898,109.1035028,85.84779661,92.47265537,,0.02509259433,,Diego Castillo,17496,650895
17796,622253,Dillon Tate,- - -,Dillon Tate,- - -,R,30,33,36.2,0.2837837838,,1.47272749,0.3361344538,4.663637051,3.83,3.711934404,4.446124355,4.162745254,3,1,0.5475859862,0.5580060554,-0.2629723635,6.627273704,2.94545498,0.16463415,0.07317073,0.09146342,0.18181818,0.68595041,0.30578512,0.04958678,0.25888325,106.7779738,90.96141302,96.89377391,,0.2139257714,,Dillon Tate,17796,622253
22207,669084,DL Hall,MIL,DL Hall,MIL,L,25,6,12,0.1777777778,,1.000000079,0.2258064516,3.000000238,,3.083146438,3.385820835,3.1259794,1,0,0.6046652794,0.5177666545,-0.1199851873,9.750000775,3.000000238,0.26530612,0.08163265,0.18367347,0.22580645,0.48387097,0.3125,0.09375,0.29648241,90.2986802,103.5420305,96.55583756,,0.1513047516,,DL Hall,22207,669084
17149,593334,Domingo Germán,PIT,Domingo Germán,PIT,R,31,5,11.2,0.2653061224,,1.800000098,0.3055555556,9.257143362,,6.080765651,6.573809381,5.392292149,0,0,0.4673015475,0.4574399889,-0.5267079592,8.485714748,6.171428908,0.18644068,0.13559322,0.05084746,0.18918919,0.54054054,0.34210526,0.07894737,0.22406639,86.326,91.392,82.36841667,,-0.1276336312,,Domingo German,17149,593334
13763,608678,Dominic Leone,CHW,Dominic Leone,CHW,R,32,23,19,0.2666666667,,1.789474223,0.2962962963,6.631580945,5.97,6.324375466,4.781223743,5.076387082,4,0,1.167272687,1.320034742,-0.06748133407,8.052634004,6.631580945,0.19101124,0.15730337,0.03370787,0.15517241,0.56896552,0.34482759,0.10344828,0.28531856,98.64520776,88.20554017,89.78842105,,-0.4229557514,,Dominic Leone,13763,608678
25385,656876,Drew Rasmussen,TBR,Drew Rasmussen,TBR,R,28,12,21.2,0.2168674699,,1.107692438,0.3333333333,2.492307985,,1.320325715,2.367100889,2.319508914,3,1,1.057951093,0.9016000032,0.07348138587,12.04615526,2.492307985,0.3258427,0.06741573,0.25842697,0.14814815,0.62962963,0.35185185,0,0.34366197,131.0860452,97.70446328,122.2043503,,0.6658357978,,Drew Rasmussen,25385,656876
17755,622098,Drew Smith,NYM,Drew Smith,NYM,R,30,19,17.2,0.2571428571,,1.528302437,0.3555555556,3.056604874,4.43,3.562706336,4.230643,3.650597532,6,2,1.523383141,1.464715838,0.2862128818,11.71698535,4.58490731,0.29113924,0.11392405,0.17721519,0.19148936,0.46808511,0.38297872,0.10638298,0.26829268,101.2492262,96.64464286,95.60285714,,0.2203801572,,Drew Smith,17755,622098
11760,592767,Drew Smyly,CHC,Drew Smyly,CHC,L,35,50,58.2,0.2489082969,,1.397727515,0.2883435583,3.835227938,3.78,4.905116443,4.570626845,4.132105396,10,0,1.086124182,1.087983966,-1.528580052,8.590910581,3.835227938,0.21789883,0.09727626,0.12062257,0.16763006,0.5433526,0.38150289,0.06358382,0.26745329,104.6508696,101.8620553,102.4535771,,-0.2786603272,,Drew Smyly,11760,592767
13394,571670,Dylan Floro,- - -,Dylan Floro,- - -,R,33,66,68.2,0.2490421456,,1.194174967,0.2884615385,3.800971542,3.94,3.501431294,4.096197249,4.073006139,11,0,0.8481006828,0.9170030247,-1.632219336,6.291263243,2.228155732,0.17204301,0.0609319,0.11111111,0.12676056,0.55399061,0.38497653,0.04225352,0.29803922,93.13644205,103.2206626,96.49251237,,0.6024922431,,Dylan Floro,13394,571670
19996,669276,Dylan Lee,ATL,Dylan Lee,ATL,L,29,52,59.2,0.2197309417,,1.10614544,0.3,2.111732204,2.57,2.998881984,3.146243263,2.727364192,9,0,0.7510780692,0.8926423192,-0.08910602072,11.46368911,2.564246247,0.31666667,0.07083333,0.24583333,0.10810811,0.60810811,0.31972789,0.07482993,0.33719583,104.5018501,102.0685714,105.4001639,,0.7778448462,,Dylan Lee,19996,669276
26058,687922,Easton Lucas,- - -,Easton Lucas,- - -,L,27,8,11.2,0.3333333333,,2.228571732,0.4,10.80000147,5.07,5.137908618,6.35643604,5.495968529,1,0,0.395134421,0.5228500012,0.0122796726,7.714286765,6.942858089,0.16393443,0.14754098,0.01639344,0.17073171,0.46341463,0.36585366,0.04878049,0.19105691,105.8535214,91.05711038,94.84509433,,-0.1024020393,,Easton Lucas,26058,687922
20997,660825,Eduard Bazardo,SEA,Eduard Bazardo,SEA,R,28,23,27.2,0.202020202,,1.048192867,0.28125,4.879518521,2.43,2.696600217,2.959161142,2.813153983,0,0,0.2250173986,0.2634782791,1.760656906,10.73494075,2.927711112,0.30555556,0.08333333,0.22222222,0.10606061,0.60606061,0.33333333,0.04545455,0.3106576,104.8973182,99.86859091,101.8926818,,0.2880901396,,Eduard Bazardo,20997,660825
